8.9534e-13
8.158e-13
7.4333e-13
6.7729e-13
6.1713e-13
5.623e-13
5.1235e-13
4.6683e-13
4.2536e-13
3.8757e-13
3.5314e-13
3.2177e-13
2.9318e-13
2.6714e-13
2.4341e-13
2.2178e-13
2.0208e-13
1.8413e-13
1.6777e-13
1.5287e-13
1.3929e-13
1.2691e-13
1.1564e-13
1.0537e-13
9.6005e-14
8.7476e-14
7.9705e-14
7.2624e-14
6.6172e-14
6.0294e-14
5.4937e-14
5.0057e-14
4.561e-14
4.1558e-14
3.7866e-14
3.4502e-14
3.1437e-14
2.8644e-14
2.61e-14
2.3781e-14
2.1668e-14
1.9743e-14
1.799e-14
1.6391e-14
1.4935e-14
1.3608e-14
1.2399e-14
1.1298e-14
1.0294e-14
9.3798e-15
8.5465e-15
7.7872e-15
7.0954e-15
6.4651e-15
5.8908e-15
5.3674e-15
4.8906e-15
4.4561e-15
4.0603e-15
3.6996e-15
3.3709e-15
3.0714e-15
2.7986e-15
2.55e-15
2.3234e-15
2.117e-15
1.929e-15
1.7576e-15
1.6015e-15
1.4592e-15
1.3296e-15
1.2114e-15
1.1038e-15
1.0058e-15
9.1641e-16
8.35e-16
7.6082e-16
6.9323e-16
6.3165e-16
5.7553e-16
5.244e-16
4.7782e-16
4.3537e-16
3.9669e-16
3.6145e-16
3.2934e-16
3.0008e-16
2.7342e-16
2.4913e-16
2.27e-16
2.0684e-16
1.8846e-16
1.7172e-16
1.5646e-16
1.4256e-16
1.299e-16
1.1836e-16
1.0784e-16
9.8264e-17
8.9534e-17
