-5.0074e-13,-4.9011e-13,-4.7397e-13,-2.9548e-13,1.2155e-13,6.3334e-13,9.0891e-13,6.4711e-13,-1.7849e-13,-1.25e-12,-2.0857e-12,-2.3436e-12,-2.0187e-12,-1.3934e-12,-8.0087e-13,-4.0378e-13,-1.5291e-13,7.6815e-14,3.2341e-13,4.9748e-13,4.8173e-13,2.5707e-13,-6.9003e-14
-2.8535e-13,-3.8958e-13,-4.0338e-13,-2.2324e-13,1.6879e-13,6.2426e-13,8.5763e-13,6.0232e-13,-1.9667e-13,-1.2967e-12,-2.2615e-12,-2.7028e-12,-2.4979e-12,-1.8344e-12,-1.0595e-12,-4.5479e-13,-9.9098e-14,1.0066e-13,2.6908e-13,4.4286e-13,5.6208e-13,5.5341e-13,4.1282e-13
1.3242e-13,-7.7765e-15,-1.5618e-13,-2.1215e-13,-9.2209e-14,1.68e-13,3.892e-13,3.4911e-13,-5.1622e-14,-6.8726e-13,-1.2614e-12,-1.4898e-12,-1.2787e-12,-7.6919e-13,-2.22e-13,1.5766e-13,3.237e-13,3.6057e-13,3.7337e-13,3.9999e-13,4.0817e-13,3.5555e-13,2.4221e-13
2.8157e-13,5.7107e-13,1.0302e-12,1.4792e-12,1.6804e-12,1.5311e-12,1.1703e-12,9.0009e-13,9.7775e-13,1.4374e-12,2.0729e-12,2.5811e-12,2.7456e-12,2.5296e-12,2.0419e-12,1.4409e-12,8.6502e-13,4.1942e-13,1.8033e-13,1.753e-13,3.4894e-13,5.6808e-13,6.9595e-13
2.8256e-13,3.9409e-13,7.3347e-13,1.1189e-12,1.2752e-12,1.0575e-12,5.8527e-13,1.702e-13,9.2409e-14,4.0835e-13,9.3543e-13,1.4056e-12,1.6467e-12,1.6511e-12,1.5097e-12,1.3039e-12,1.061e-12,7.9196e-13,5.3968e-13,3.7069e-13,3.1471e-13,3.261e-13,3.2233e-13
-2.7742e-13,-2.3613e-13,-4.3305e-14,1.74e-13,2.4333e-13,9.7527e-14,-1.5925e-13,-3.3e-13,-2.7666e-13,-1.3358e-14,3.289e-13,6.1653e-13,7.9625e-13,8.8402e-13,8.982e-13,8.2375e-13,6.4686e-13,4.1287e-13,2.2827e-13,1.8638e-13,2.8262e-13,4.0832e-13,4.4144e-13
-3.0569e-13,-2.4497e-13,-1.6263e-13,-7.9175e-14,-2.685e-14,-3.1562e-14,-9.8744e-14,-2.1238e-13,-3.4136e-13,-4.4434e-13,-4.7536e-13,-3.9986e-13,-2.2099e-13,3.908e-15,1.8076e-13,2.3109e-13,1.4531e-13,-7.1682e-15,-1.2577e-13,-1.5084e-13,-1.0305e-13,-5.8452e-14,-8.121e-14
-5.6319e-14,-5.7991e-14,-4.8643e-14,3.228e-14,1.8767e-13,3.3556e-13,3.492e-13,1.4539e-13,-2.4115e-13,-6.5857e-13,-9.2347e-13,-9.3537e-13,-7.3765e-13,-4.7936e-13,-3.0737e-13,-2.7161e-13,-3.1357e-13,-3.389e-13,-3.075e-13,-2.6433e-13,-2.8969e-13,-4.1845e-13,-6.0222e-13
-5.8701e-14,-3.5479e-14,-6.0488e-14,-5.829e-15,1.8907e-13,4.2886e-13,5.0879e-13,2.7165e-13,-2.5232e-13,-8.4422e-13,-1.2412e-12,-1.3119e-12,-1.124e-12,-8.6174e-13,-6.7428e-13,-5.8637e-13,-5.3013e-13,-4.4727e-13,-3.5681e-13,-3.3129e-13,-4.1852e-13,-5.9231e-13,-7.7749e-13
-4.8619e-13,-4.1396e-13,-3.0007e-13,-7.7356e-14,2.5347e-13,5.6336e-13,6.3489e-13,2.9957e-13,-4.1922e-13,-1.2739e-12,-1.9157e-12,-2.0978e-12,-1.8182e-12,-1.298e-12,-8.197e-13,-5.482e-13,-4.6598e-13,-4.498e-13,-4.0595e-13,-3.4553e-13,-3.4884e-13,-4.6977e-13,-6.7606e-13
-2.6463e-13,-2.546e-13,-1.0156e-13,2.1169e-13,6.0835e-13,9.1122e-13,9.1568e-13,5.1058e-13,-2.3163e-13,-1.0647e-12,-1.6844e-12,-1.8823e-12,-1.6439e-12,-1.1333e-12,-5.8515e-13,-1.785e-13,3.1577e-14,9.8217e-14,1.1348e-13,1.4025e-13,1.839e-13,2.0703e-13,1.6568e-13
-3.0886e-13,-3.1796e-13,-1.8119e-13,9.6844e-14,4.3927e-13,7.0882e-13,7.6357e-13,5.3296e-13,6.8993e-14,-4.6518e-13,-8.701e-13,-1.0072e-12,-8.6103e-13,-5.306e-13,-1.6257e-13,1.2735e-13,2.9572e-13,3.6037e-13,3.5955e-13,3.1879e-13,2.46e-13,1.471e-13,3.9066e-14
-1.4867e-12,-1.1838e-12,-7.6015e-13,-3.5236e-13,-8.1376e-14,3.5115e-14,9.9345e-14,2.6306e-13,6.1994e-13,1.1371e-12,1.669e-12,2.036e-12,2.1088e-12,1.8529e-12,1.323e-12,6.323e-13,-8.2633e-14,-6.9664e-13,-1.1334e-12,-1.3925e-12,-1.5415e-12,-1.6603e-12,-1.7681e-12
-4.9422e-13,-2.8919e-13,1.8342e-13,6.8127e-13,8.8296e-13,6.5522e-13,1.7813e-13,-1.8414e-13,-1.5631e-13,2.6185e-13,8.3784e-13,1.3128e-12,1.5772e-12,1.6779e-12,1.6917e-12,1.6164e-12,1.3889e-12,9.9311e-13,5.2431e-13,1.3196e-13,-1.0619e-13,-2.4478e-13,-3.9569e-13
-4.0589e-13,-5.0327e-13,-4.5584e-13,-2.4749e-13,-2.3598e-15,1.3823e-13,1.4327e-13,1.0593e-13,1.4474e-13,2.9919e-13,5.1801e-13,7.3363e-13,9.2897e-13,1.1226e-12,1.2974e-12,1.3672e-12,1.2391e-12,9.2043e-13,5.5743e-13,3.4555e-13,3.7478e-13,5.4826e-13,6.563e-13
-2.4481e-13,-2.9655e-13,-2.7671e-13,-1.7956e-13,-5.6678e-14,1.9657e-14,1.6789e-15,-1.0896e-13,-2.6344e-13,-3.8658e-13,-4.0772e-13,-2.9624e-13,-8.8211e-14,1.1854e-13,2.1398e-13,1.4851e-13,-2.3364e-14,-1.722e-13,-1.8566e-13,-5.6688e-14,1.0535e-13,1.5584e-13,2.6333e-14
-6.6733e-14,9.9467e-16,2.7278e-14,4.6787e-14,9.8195e-14,1.7116e-13,1.8621e-13,4.1591e-14,-2.9821e-13,-7.4485e-13,-1.1188e-12,-1.2601e-12,-1.1358e-12,-8.5952e-13,-6.0517e-13,-4.865e-13,-4.9551e-13,-5.4185e-13,-5.4825e-13,-5.1586e-13,-5.0935e-13,-5.8677e-13,-7.4363e-13
-3.3937e-13,-1.4133e-13,1.1285e-13,3.913e-13,6.4131e-13,8.0149e-13,8.3672e-13,7.7042e-13,6.7954e-13,6.4322e-13,6.7731e-13,7.0764e-13,6.1161e-13,3.0437e-13,-1.93e-13,-7.5604e-13,-1.2296e-12,-1.5167e-12,-1.6192e-12,-1.6079e-12,-1.5559e-12,-1.4907e-12,-1.399e-12
2.9838e-13,6.2271e-13,1.0004e-12,1.3567e-12,1.6152e-12,1.751e-12,1.8022e-12,1.8366e-12,1.9058e-12,2.0235e-12,2.1689e-12,2.2962e-12,2.3371e-12,2.2067e-12,1.8345e-12,1.2163e-12,4.4766e-13,-3.01e-13,-8.6757e-13,-1.1871e-12,-1.3183e-12,-1.3849e-12,-1.4767e-12
4.5434e-13,5.7428e-13,7.7033e-13,1.0702e-12,1.3971e-12,1.6418e-12,1.7512e-12,1.759e-12,1.7507e-12,1.805e-12,1.9609e-12,2.2133e-12,2.5159e-12,2.7786e-12,2.8799e-12,2.7181e-12,2.2845e-12,1.6998e-12,1.1635e-12,8.3212e-13,7.1352e-13,6.6541e-13,5.1051e-13
2.8139e-13,3.6388e-13,4.7218e-13,6.352e-13,8.1554e-13,9.2282e-13,8.6639e-13,6.1611e-13,2.3536e-13,-1.3563e-13,-3.4303e-13,-2.9965e-13,-3.7075e-14,3.0614e-13,5.6054e-13,6.2286e-13,5.1142e-13,3.4075e-13,2.3229e-13,2.2497e-13,2.5042e-13,1.8895e-13,-3.7518e-14
2.7883e-14,9.0924e-14,1.858e-13,3.7271e-13,6.3284e-13,8.4863e-13,8.5968e-13,5.6769e-13,2.1324e-14,-5.8433e-13,-1.0047e-12,-1.0813e-12,-8.2763e-13,-4.0798e-13,-2.8045e-14,1.8423e-13,2.2768e-13,1.8475e-13,1.3283e-13,8.3175e-14,-1.2484e-14,-2.0609e-13,-5.0117e-13
1.7565e-14,1.4492e-13,2.9734e-13,5.0953e-13,7.832e-13,1.0349e-12,1.1252e-12,9.57e-13,5.6484e-13,1.1788e-13,-1.7203e-13,-1.7091e-13,1.1099e-13,5.4252e-13,9.5431e-13,1.2205e-12,1.2974e-12,1.2174e-12,1.0565e-12,8.9433e-13,7.7664e-13,6.9051e-13,5.7108e-13
-2.7135e-13,-1.654e-13,5.3922e-14,3.3038e-13,5.8989e-13,7.5546e-13,7.6652e-13,6.0527e-13,3.1844e-13,1.3653e-14,-1.805e-13,-1.7589e-13,2.786e-14,3.4207e-13,6.3694e-13,8.0908e-13,8.2697e-13,7.3e-13,5.8893e-13,4.587e-13,3.5364e-13,2.5488e-13,1.3746e-13
-1.4418e-13,-2.8872e-14,1.7566e-13,4.3701e-13,6.8846e-13,8.4609e-13,8.4669e-13,6.8857e-13,4.4526e-13,2.3294e-13,1.4435e-13,1.9075e-13,2.9446e-13,3.4039e-13,2.5139e-13,3.3984e-14,-2.354e-13,-4.674e-13,-6.131e-13,-6.7663e-13,-6.8845e-13,-6.7191e-13,-6.3391e-13
4.9514e-13,6.2588e-13,7.5407e-13,8.9938e-13,1.0685e-12,1.2255e-12,1.3008e-12,1.2449e-12,1.0844e-12,9.2654e-13,8.9333e-13,1.0318e-12,1.2703e-12,1.4601e-12,1.4716e-12,1.2716e-12,9.2727e-13,5.4568e-13,2.0604e-13,-6.4342e-14,-2.6879e-13,-4.1363e-13,-5.0688e-13
8.4902e-13,9.8449e-13,1.0681e-12,1.0499e-12,9.8498e-13,1.0282e-12,1.3352e-12,1.9495e-12,2.7577e-12,3.5315e-12,4.0167e-12,4.0163e-12,3.4503e-12,2.3982e-12,1.1182e-12,8.5168e-15,-5.1908e-13,-2.2847e-13,7.8979e-13,2.1175e-12,3.1939e-12,3.5966e-12,3.249e-12
-7.0181e-13,-5.6257e-13,-1.8871e-13,1.8163e-13,3.1581e-13,1.7327e-13,-3.9893e-14,-1.8395e-15,4.9296e-13,1.3661e-12,2.2779e-12,2.8319e-12,2.8221e-12,2.3539e-12,1.7628e-12,1.396e-12,1.4096e-12,1.7075e-12,2.0383e-12,2.1624e-12,1.978e-12,1.5445e-12,1.0214e-12
1.1269e-13,1.1793e-13,3.9709e-13,8.049e-13,1.0987e-12,1.0919e-12,7.8959e-13,4.0218e-13,2.1349e-13,3.9047e-13,8.6997e-13,1.4062e-12,1.7436e-12,1.7865e-12,1.6419e-12,1.5116e-12,1.5235e-12,1.6348e-12,1.6767e-12,1.4975e-12,1.0895e-12,6.0245e-13,2.4238e-13
-3.1987e-14,-3.7628e-14,2.6799e-13,9.0377e-13,1.6491e-12,2.12e-12,1.9993e-12,1.2636e-12,2.3316e-13,-6.098e-13,-9.1157e-13,-6.4176e-13,-6.2016e-14,4.876e-13,8.0985e-13,9.1975e-13,9.4124e-13,9.507e-13,9.1135e-13,7.4242e-13,4.3912e-13,1.1926e-13,-5.1242e-14
1.3499e-13,1.6663e-13,3.5029e-13,8.2918e-13,1.5301e-12,2.1279e-12,2.2243e-12,1.6274e-12,5.1872e-13,-6.324e-13,-1.3533e-12,-1.4416e-12,-1.0339e-12,-4.4618e-13,6.2616e-14,4.1513e-13,6.6105e-13,8.3933e-13,9.0746e-13,7.9852e-13,5.2931e-13,2.3238e-13,6.6091e-14
-1.2375e-13,-8.0994e-14,1.074e-13,5.6049e-13,1.2305e-12,1.8485e-12,2.0413e-12,1.5654e-12,4.9775e-13,-7.6689e-13,-1.7266e-12,-2.0501e-12,-1.7332e-12,-1.0414e-12,-3.0622e-13,2.6248e-13,6.282e-13,8.4802e-13,9.6606e-13,9.7711e-13,8.6896e-13,6.7481e-13,4.7021e-13
-3.0008e-13,-2.5297e-13,-2.3193e-13,-3.8804e-14,4.5702e-13,1.1184e-12,1.5394e-12,1.2924e-12,2.5713e-13,-1.2283e-12,-2.5304e-12,-3.0918e-12,-2.7462e-12,-1.7611e-12,-6.1309e-13,3.1262e-13,8.8154e-13,1.162e-12,1.2722e-12,1.2744e-12,1.179e-12,1.0052e-12,8.0613e-13
-2.7228e-13,-3.6094e-13,-3.8282e-13,-2.4097e-13,8.3957e-14,4.5282e-13,5.9605e-13,2.6402e-13,-5.8985e-13,-1.7278e-12,-2.7239e-12,-3.1867e-12,-2.965e-12,-2.2027e-12,-1.2216e-12,-3.2773e-13,3.2483e-13,7.4123e-13,9.9844e-13,1.1539e-12,1.2172e-12,1.1807e-12,1.0586e-12
2.8369e-13,1.018e-13,-4.4112e-14,-7.4369e-14,2.8633e-14,1.7942e-13,2.2534e-13,4.3087e-14,-3.7236e-13,-8.9172e-13,-1.3194e-12,-1.4953e-12,-1.3638e-12,-9.7644e-13,-4.4798e-13,9.318e-14,5.3642e-13,8.0617e-13,8.7802e-13,7.8929e-13,6.2494e-13,4.7173e-13,3.6593e-13
6e-13,3.7807e-13,7.9208e-15,-5.5952e-13,-1.22e-12,-1.6836e-12,-1.5878e-12,-7.1553e-13,8.1245e-13,2.5116e-12,3.724e-12,3.9384e-12,3.0611e-12,1.4736e-12,-1.578e-13,-1.2085e-12,-1.3695e-12,-7.3207e-13,3.2853e-13,1.3683e-12,2.0592e-12,2.2712e-12,2.055e-12
-2.3057e-13,-3.3146e-13,-2.0619e-13,-5.9633e-14,-1.0677e-13,-3.9035e-13,-7.1118e-13,-7.448e-13,-2.7904e-13,5.9795e-13,1.5102e-12,2.018e-12,1.9036e-12,1.3159e-12,6.6871e-13,3.6742e-13,5.5828e-13,1.0668e-12,1.5465e-12,1.7117e-12,1.4916e-12,1.0258e-12,5.4055e-13
-2.9657e-14,-2.7599e-13,-1.0587e-13,3.2855e-13,6.8308e-13,6.585e-13,2.3385e-13,-2.9714e-13,-5.3337e-13,-2.6547e-13,3.6857e-13,9.9508e-13,1.2908e-12,1.2117e-12,9.8748e-13,9.0302e-13,1.0591e-12,1.3059e-12,1.3874e-12,1.1597e-12,7.0304e-13,2.5245e-13,2.3798e-14
-1.5741e-13,-2.6144e-13,5.6645e-14,7.9063e-13,1.6532e-12,2.1873e-12,2.0292e-12,1.1527e-12,-8.5115e-14,-1.1408e-12,-1.5983e-12,-1.3838e-12,-7.483e-13,-5.6038e-14,4.4789e-13,7.2657e-13,8.6699e-13,9.3299e-13,8.9735e-13,7.0269e-13,3.7437e-13,6.2554e-14,-3.9699e-14
1.6789e-13,2.3657e-13,5.0111e-13,1.1447e-12,2.1033e-12,2.9743e-12,3.2033e-12,2.4521e-12,8.8016e-13,-8.9221e-13,-2.1357e-12,-2.4323e-12,-1.8694e-12,-8.9609e-13,1.1768e-14,6.1287e-13,9.245e-13,1.0629e-12,1.0865e-12,9.7832e-13,7.433e-13,4.8291e-13,3.5118e-13
1.9031e-13,2.4791e-13,4.5694e-13,1.0323e-12,1.9539e-12,2.8404e-12,3.1105e-12,2.3652e-12,7.1243e-13,-1.2275e-12,-2.6671e-12,-3.1061e-12,-2.5751e-12,-1.52e-12,-4.5734e-13,3.2216e-13,8.0751e-13,1.1127e-12,1.3017e-12,1.3492e-12,1.2315e-12,1.0146e-12,8.3306e-13
-9.0083e-14,-1.2952e-13,-4.5184e-14,4.4394e-13,1.3856e-12,2.4075e-12,2.8491e-12,2.176e-12,3.8865e-13,-1.8891e-12,-3.7355e-12,-4.451e-12,-3.9149e-12,-2.555e-12,-1.0046e-12,2.7311e-13,1.1406e-12,1.6845e-12,2.019e-12,2.181e-12,2.1673e-12,2.0172e-12,1.8261e-12
1.7774e-13,-1.7708e-14,-2.3408e-13,-2.5445e-13,3.1315e-14,4.629e-13,6.4475e-13,1.9238e-13,-9.7549e-13,-2.5195e-12,-3.8369e-12,-4.3908e-12,-3.9874e-12,-2.8287e-12,-1.343e-12,5.8259e-14,1.1335e-12,1.8184e-12,2.15e-12,2.2029e-12,2.0721e-12,1.8689e-12,1.6881e-12
5.7937e-13,4.2494e-13,1.9012e-13,-4.5306e-14,-1.7676e-13,-1.686e-13,-1.0848e-13,-1.6226e-13,-4.4865e-13,-9.2622e-13,-1.3866e-12,-1.57e-12,-1.3244e-12,-6.968e-13,1.017e-13,8.219e-13,1.2993e-12,1.5e-12,1.4845e-12,1.339e-12,1.1292e-12,8.9115e-13,6.4179e-13
1.2225e-13,-1.5875e-13,-6.0276e-13,-1.5866e-12,-3.1903e-12,-4.8322e-12,-5.3938e-12,-3.8896e-12,-2.5611e-13,4.3575e-12,8.1034e-12,9.4649e-12,8.1051e-12,4.9579e-12,1.5482e-12,-9.3104e-13,-2.1428e-12,-2.4711e-12,-2.4826e-12,-2.4747e-12,-2.4109e-12,-2.1615e-12,-1.7394e-12
3.0139e-13,-1.5658e-13,-4.5037e-13,-8.3558e-13,-1.544e-12,-2.4709e-12,-3.1124e-12,-2.8838e-12,-1.6095e-12,2.2454e-13,1.7113e-12,2.1133e-12,1.3568e-12,4.7288e-14,-9.9439e-13,-1.2934e-12,-9.5372e-13,-4.3817e-13,-1.4557e-13,-1.555e-13,-3.0066e-13,-4.1545e-13,-4.8759e-13
2.3285e-13,-2.1594e-13,-2.284e-13,1.2971e-13,5.2868e-13,5.8366e-13,1.2782e-13,-6.6774e-13,-1.4258e-12,-1.8359e-12,-1.8423e-12,-1.6089e-12,-1.3202e-12,-1.0181e-12,-6.1919e-13,-7.6033e-14,4.9373e-13,8.4927e-13,8.1173e-13,4.2485e-13,-5.6098e-14,-3.3949e-13,-2.8783e-13
9.8831e-14,-1.5221e-13,1.5795e-13,1.1813e-12,2.5872e-12,3.6448e-12,3.6257e-12,2.2695e-12,-1.4013e-14,-2.3543e-12,-3.896e-12,-4.2215e-12,-3.4677e-12,-2.1255e-12,-7.2086e-13,4.0122e-13,1.1057e-12,1.3895e-12,1.319e-12,1.0266e-12,7.1187e-13,5.825e-13,7.4565e-13
4.9088e-13,4.6723e-13,6.6256e-13,1.4448e-12,2.8305e-12,4.2519e-12,4.7802e-12,3.722e-12,1.1669e-12,-1.9524e-12,-4.3713e-12,-5.2242e-12,-4.4799e-12,-2.8116e-12,-1.0676e-12,2.2734e-13,1.0105e-12,1.4693e-12,1.754e-12,1.8749e-12,1.8072e-12,1.6254e-12,1.4953e-12
-1.43e-13,-2.3884e-13,-6.1956e-13,-1.5981e-12,-3.1502e-12,-4.6481e-12,-5.0625e-12,-3.6054e-12,-3.7725e-13,3.5029e-12,6.4602e-12,7.3654e-12,6.1498e-12,3.7205e-12,1.2868e-12,-3.7286e-13,-1.2027e-12,-1.6128e-12,-1.9923e-12,-2.4137e-12,-2.7002e-12,-2.694e-12,-2.4341e-12
-1.0123e-13,-4.5518e-13,-1.0607e-12,-2.4252e-12,-4.5886e-12,-6.6865e-12,-7.2446e-12,-5.151e-12,-6.1362e-13,4.7024e-12,8.5754e-12,9.5636e-12,7.8081e-12,4.743e-12,2.0061e-12,4.1949e-13,-2.4328e-13,-6.8948e-13,-1.3499e-12,-2.0786e-12,-2.4512e-12,-2.2643e-12,-1.737e-12
6.9889e-13,-2.5676e-14,-6.6347e-13,-1.1214e-12,-1.376e-12,-1.4879e-12,-1.6196e-12,-2.0173e-12,-2.9032e-12,-4.2926e-12,-5.8557e-12,-6.9703e-12,-7.01e-12,-5.7225e-12,-3.4406e-12,-9.4713e-13,9.4665e-13,1.8381e-12,1.8919e-12,1.6345e-12,1.5601e-12,1.8419e-12,2.3247e-12
1.2235e-12,7.1394e-13,4.0067e-13,8.6832e-13,2.2579e-12,3.8842e-12,4.4441e-12,2.7969e-12,-1.1847e-12,-6.3264e-12,-1.0694e-11,-1.2632e-11,-1.1626e-11,-8.4295e-12,-4.4853e-12,-1.0848e-12,1.166e-12,2.3471e-12,2.8675e-12,3.1057e-12,3.2707e-12,3.452e-12,3.6935e-12
1.1819e-12,9.9477e-13,6.6003e-13,7.4352e-13,1.5909e-12,2.8386e-12,3.4485e-12,2.3539e-12,-7.2097e-13,-4.9004e-12,-8.573e-12,-1.031e-11,-9.6407e-12,-7.1652e-12,-4.0283e-12,-1.2034e-12,8.9538e-13,2.3195e-12,3.2509e-12,3.7799e-12,3.9354e-12,3.8242e-12,3.6591e-12
9.0537e-13,5.9661e-13,-2.6476e-14,-6.2824e-13,-8.3122e-13,-5.7807e-13,-2.8645e-13,-6.1668e-13,-1.9809e-12,-4.1546e-12,-6.3048e-12,-7.4444e-12,-7.0043e-12,-5.131e-12,-2.5357e-12,-4.4141e-14,1.8172e-12,2.9502e-12,3.5325e-12,3.7762e-12,3.7967e-12,3.6346e-12,3.3345e-12
7.522e-13,6.6333e-13,3.5817e-13,-1.6407e-13,-7.393e-13,-1.1372e-12,-1.2351e-12,-1.1225e-12,-1.036e-12,-1.1627e-12,-1.465e-12,-1.6776e-12,-1.4881e-12,-7.7047e-13,3.0869e-13,1.3862e-12,2.1232e-12,2.3849e-12,2.2634e-12,1.9568e-12,1.62e-12,1.2976e-12,9.6001e-13
4.6302e-13,3.0507e-13,-1.7049e-13,-1.0637e-12,-2.1835e-12,-3.045e-12,-3.1304e-12,-2.2514e-12,-7.2911e-13,7.7427e-13,1.6666e-12,1.7783e-12,1.3991e-12,9.9839e-13,8.6984e-13,9.7632e-13,1.0778e-12,9.869e-13,7.1929e-13,4.3395e-13,2.5873e-13,1.802e-13,8.7285e-14
9.1583e-13,4.4244e-13,-4.8592e-13,-1.7897e-12,-3.0809e-12,-3.8351e-12,-3.752e-12,-3.027e-12,-2.2709e-12,-2.084e-12,-2.5912e-12,-3.3139e-12,-3.5074e-12,-2.7138e-12,-1.103e-12,6.5817e-13,1.8886e-12,2.3351e-12,2.247e-12,2.0772e-12,2.1027e-12,2.2755e-12,2.3755e-12
